config,bit_size,type,VIT_FIRST,VIT_MIDDLE,VIT_LAST,QFORMER_FIRST,QFORMER_MIDDLE,QFORMER_LAST,LLM_FIRST,LLM_MIDDLE,LLM_LAST,METEOR,CIDEr
427,8,ATTENTION,1,1,1,0,1,1,0,0,0,0.2777477582728702,1.2754794024471925
582,6,MLP,0,1,1,1,1,1,0,0,0,0.2739471172379809,1.239076980651023
999,5,ATTENTION,1,1,1,1,1,1,0,1,0,0.2471998820019974,1.0730299176968154
346,8,MLP,0,0,0,1,1,1,1,0,0,0.2790254016312323,1.2880884866838433
764,6,BOTH,1,0,1,1,1,1,0,0,0,0.24043679457751205,1.043376350520733
693,6,ATTENTION,1,1,1,0,0,1,1,1,1,0.26694868365010593,1.1931050194034412
835,6,BOTH,0,0,0,1,1,1,1,1,1,0.2501607002845491,1.1172199964203238
142,16,ATTENTION,0,0,0,1,1,0,0,0,0,0.2785208443350772,1.2852764152502318
425,8,ATTENTION,0,0,0,1,0,1,0,0,0,0.27887690363790396,1.2860107910331067
930,5,ATTENTION,0,0,0,1,1,1,1,1,1,0.2776623289642982,1.2825037584404828
643,6,MLP,1,1,1,1,1,1,0,1,1,0.24353830880454738,1.0697924876921645
720,6,ATTENTION,1,1,1,1,1,1,0,1,0,0.26693491760570304,1.195565473292705
395,8,ATTENTION,0,1,1,1,1,1,1,1,1,0.27926027342787335,1.2851944959596573
25,16,MLP,0,1,1,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
1035,5,BOTH,0,0,1,1,1,1,0,0,0,0.1819880809664886,0.4484459860956842
634,6,MLP,0,0,0,0,0,0,0,0,1,0.27510283318414686,1.2635236687151803
317,8,MLP,1,1,1,0,1,0,1,1,1,0.2759322079683527,1.2689976569023262
962,5,ATTENTION,1,1,1,0,0,0,0,0,0,0.24590725982829476,1.064162286591715
765,6,BOTH,1,0,1,0,0,0,1,1,1,0.21088703683062918,0.8538647319379713
442,8,ATTENTION,1,1,1,0,0,0,0,1,0,0.27786666840054836,1.2750848440269638
287,8,MLP,0,1,0,1,1,1,0,0,0,0.2777286509556288,1.2864078381400135
201,16,BOTH,1,1,0,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318
494,8,BOTH,1,1,1,0,0,0,1,1,1,0.27472194569104263,1.2682233929175837
268,16,BOTH,1,1,1,0,0,0,1,0,1,0.27851928376294693,1.2852131063914425
809,6,BOTH,1,1,1,1,1,1,1,0,0,0.22244241275089152,0.9203994012779984
138,16,ATTENTION,0,0,0,0,0,1,0,0,0,0.2785208443350772,1.2852764152502318
590,6,MLP,1,1,1,0,0,0,0,0,0,0.24838447589699195,1.0891186992901516
1036,5,BOTH,0,0,1,0,0,0,1,1,1,0.032835654062822885,0.014281188256955455
609,6,MLP,1,1,1,1,0,1,0,0,0,0.24838447589699195,1.0891186992901516
294,8,MLP,1,1,0,1,1,1,1,1,1,0.27623921848786237,1.2763741517185474
656,6,ATTENTION,1,0,0,0,0,0,1,1,1,0.26819480403062185,1.2135113915959301
60,16,MLP,0,0,0,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318
955,5,ATTENTION,0,1,1,0,0,0,1,1,1,0.273375655232794,1.2415256949104028
773,6,BOTH,1,1,1,0,0,0,1,1,1,0.2099539593861813,0.8535081970923823
332,8,MLP,0,0,0,1,0,1,0,0,0,0.2785208443350772,1.2852764152502318
376,8,ATTENTION,1,0,0,1,1,1,0,0,0,0.2784052867414102,1.276873452003259
98,16,ATTENTION,1,0,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
666,6,ATTENTION,1,1,0,1,1,1,1,1,1,0.2683083679569595,1.2215813466038776
778,6,BOTH,1,1,1,1,0,0,1,1,1,0.20995837725935296,0.8530335442956154
631,6,MLP,1,1,1,1,1,1,0,0,1,0.2451005301032916,1.0688967668239902
945,5,ATTENTION,1,1,0,1,1,1,1,1,1,0.24352949436973714,1.0593152267457362
703,6,ATTENTION,0,0,0,1,0,1,1,1,1,0.2791184606302948,1.2927169208854412
770,6,BOTH,0,1,1,0,0,0,0,0,0,0.2709418738271594,1.2162798016080751
444,8,ATTENTION,0,0,0,0,0,0,0,1,0,0.2785208443350772,1.2852764152502318
523,8,BOTH,1,1,1,1,1,1,1,1,1,0.27460850662390995,1.2602041330414018
738,6,ATTENTION,0,0,0,1,1,1,0,1,1,0.27864433211692125,1.2844142984448899
383,8,ATTENTION,0,0,1,1,1,1,1,1,1,0.27847815888832433,1.2784938557394694
845,5,MLP,0,1,0,1,1,1,0,0,0,0.171922920090422,0.5046970174400937
50,16,MLP,1,1,1,1,0,1,1,1,1,0.2785208443350772,1.2852764152502318
51,16,MLP,1,1,1,1,0,1,0,0,0,0.27851928376294693,1.2852131063914425
623,6,MLP,1,1,1,1,1,1,1,0,0,0.23223688175121188,0.9806922560663088
716,6,ATTENTION,1,1,1,1,1,1,1,0,0,0.26693491760570304,1.195565473292705
859,5,MLP,1,0,1,0,0,0,0,0,0,0.1930567993263047,0.5665579654511652
102,16,ATTENTION,0,1,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
904,5,MLP,0,0,0,1,1,1,1,0,0,0.15402903823507338,0.24273057431172346
970,5,ATTENTION,0,0,0,0,1,0,1,1,1,0.27877053196487334,1.285788937470552
989,5,ATTENTION,1,1,1,1,1,1,0,0,0,0.2471998820019974,1.0730299176968154
925,5,MLP,0,0,0,0,0,0,0,1,1,0.2734032028558518,1.2497966995994927
615,6,MLP,0,0,0,0,1,1,0,0,0,0.2785208443350772,1.2852764152502318
72,16,MLP,0,0,0,0,0,0,0,1,0,0.2785208443350772,1.2852764152502318
719,6,ATTENTION,0,0,0,0,0,0,1,0,0,0.2785208443350772,1.2852764152502318
195,16,BOTH,0,1,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
964,5,ATTENTION,1,1,1,1,0,0,1,1,1,0.246622462126641,1.0632478022306597
826,6,BOTH,1,1,1,0,0,0,1,0,1,0.216127661536614,0.8802733034138973
612,6,MLP,1,1,1,0,1,1,1,1,1,0.22360767628027875,0.9456258451329649
304,8,MLP,0,1,1,0,0,0,1,1,1,0.2770992232986698,1.2789644953435022
387,8,ATTENTION,1,1,0,1,1,1,1,1,1,0.2779149710897562,1.2756722286659423
792,6,BOTH,0,0,0,1,1,0,1,1,1,0.24916184899311117,1.116534001856794
338,8,MLP,1,1,1,1,1,1,0,0,0,0.2785175866119606,1.2827405384338042
235,16,BOTH,0,0,0,1,1,0,0,0,0,0.2785208443350772,1.2852764152502318
695,6,ATTENTION,0,0,0,0,0,1,1,1,1,0.2783639808339153,1.2886995400969599
637,6,MLP,0,0,0,1,1,1,1,1,0,0.2528776604602209,1.1255468642962605
815,6,BOTH,0,0,0,1,1,1,0,1,0,0.2796888107334777,1.289288594381176
81,16,MLP,1,1,1,1,1,1,1,0,1,0.2785208443350772,1.2852764152502318
267,16,BOTH,1,1,1,1,1,1,1,0,1,0.27851928376294693,1.2852131063914425
775,6,BOTH,1,1,1,0,0,0,1,1,1,0.2099539593861813,0.8535081970923823
874,5,MLP,0,0,0,1,0,0,0,0,0,0.2785208443350772,1.2852764152502318
37,16,MLP,0,0,0,1,0,0,0,0,0,0.2785208443350772,1.2852764152502318
493,8,BOTH,1,1,1,1,1,1,0,0,0,0.27571901571095014,1.267514579489813
870,5,MLP,0,0,0,0,0,0,1,1,1,0.15421579093383528,0.2041313520068872
452,8,ATTENTION,0,0,0,0,0,0,1,1,0,0.2785208443350772,1.2852764152502318
816,6,BOTH,0,0,0,0,0,0,0,1,0,0.2788686539253022,1.2826645878633953
1006,5,ATTENTION,0,0,0,0,0,0,0,0,1,0.2785208443350772,1.2852764152502318
743,6,ATTENTION,0,0,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
474,8,BOTH,0,1,0,0,0,0,1,1,1,0.27816002977944765,1.2884221216685736
137,16,ATTENTION,0,0,0,0,0,1,1,1,1,0.2785208443350772,1.2852764152502318
322,8,MLP,1,1,1,0,0,1,0,0,0,0.2785175866119606,1.2827405384338042
542,8,BOTH,1,1,1,1,1,1,1,1,0,0.27544659406510846,1.2635960278737488
16,16,MLP,1,1,0,1,1,1,0,0,0,0.27851928376294693,1.2852131063914425
709,6,ATTENTION,1,1,1,1,1,1,1,1,1,0.26693491760570304,1.195565473292705
119,16,ATTENTION,0,1,1,0,0,0,0,0,0,0.27851928376294693,1.2852131063914425
1037,5,BOTH,0,0,1,0,0,0,0,0,0,0.18298665707832026,0.4592460685967142
995,5,ATTENTION,1,1,1,1,1,1,1,0,0,0.2471998820019974,1.0730299176968154
896,5,MLP,1,1,1,1,1,1,0,0,0,0.11113121030875008,0.09994637640739873
548,8,BOTH,0,0,0,1,1,1,1,0,1,0.2779549160424475,1.2751676682717625
586,6,MLP,1,1,1,1,1,1,0,0,0,0.24838447589699195,1.0891186992901516
601,6,MLP,1,1,1,0,0,1,0,0,0,0.24838447589699195,1.0891186992901516
29,16,MLP,1,1,1,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
1003,5,ATTENTION,1,1,1,1,1,1,0,0,1,0.2471998820019974,1.0730299176968154
742,6,ATTENTION,0,0,0,1,1,1,1,1,1,0.27864433211692125,1.2844142984448899
511,8,BOTH,1,1,1,1,1,0,1,1,1,0.27388304593563145,1.2566876957689233
569,6,MLP,0,0,1,1,1,1,1,1,1,0.24530741077642598,1.0656184638153254
164,16,ATTENTION,0,0,0,1,1,1,0,1,0,0.2785208443350772,1.2852764152502318
159,16,ATTENTION,1,1,1,0,0,0,1,0,0,0.27851928376294693,1.2852131063914425
11,16,MLP,0,0,1,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318
18,16,MLP,1,1,0,0,0,0,0,0,0,0.27851928376294693,1.2852131063914425
757,6,BOTH,0,0,1,0,0,0,1,1,1,0.2410417320574786,1.0442243791127093
977,5,ATTENTION,1,1,1,1,1,0,0,0,0,0.24741109540471898,1.0680755721058404
202,16,BOTH,1,1,0,1,1,1,0,0,0,0.27851928376294693,1.2852131063914425
696,6,ATTENTION,0,0,0,0,0,1,0,0,0,0.2783639808339153,1.2886995400969599
948,5,ATTENTION,1,1,0,0,0,0,0,0,0,0.2437783593294584,1.0579008594587163
203,16,BOTH,1,1,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
447,8,ATTENTION,0,0,0,1,1,1,0,0,1,0.27863146981919407,1.282046248444813
174,16,ATTENTION,1,1,1,1,1,1,1,0,1,0.27851928376294693,1.2852131063914425
876,5,MLP,1,1,1,0,1,0,0,0,0,0.11113121030875008,0.09994637640739873
918,5,MLP,1,1,1,1,1,1,1,0,1,0.027885765470634743,0.004531311239061182
87,16,MLP,0,0,0,1,1,1,0,1,1,0.2785208443350772,1.2852764152502318
445,8,ATTENTION,1,1,1,1,1,1,0,0,1,0.27771094013758973,1.2748510059248088
80,16,MLP,0,0,0,0,0,0,1,1,0,0.2785208443350772,1.2852764152502318
947,5,ATTENTION,1,1,0,0,0,0,1,1,1,0.2437783593294584,1.0579008594587163
190,16,BOTH,1,0,0,1,1,1,0,0,0,0.27851928376294693,1.2852131063914425
261,16,BOTH,0,0,0,1,1,1,0,0,1,0.2785208443350772,1.2852764152502318
381,8,ATTENTION,0,1,0,0,0,0,1,1,1,0.2790376003563913,1.2863752172658947
469,8,BOTH,1,0,0,1,1,1,0,0,0,0.2768415899886938,1.2718700450886455
796,6,BOTH,0,0,0,1,0,1,1,1,1,0.2498804068702406,1.1150401883786112
713,6,ATTENTION,1,1,1,1,1,1,0,0,0,0.26693491760570304,1.195565473292705
400,8,ATTENTION,1,1,1,1,1,1,0,0,0,0.27771094013758973,1.2748510059248088
144,16,ATTENTION,1,1,1,1,0,1,0,0,0,0.27851928376294693,1.2852131063914425
851,5,MLP,0,0,1,0,0,0,0,0,0,0.1983784508768255,0.605749775206855
41,16,MLP,0,0,0,0,1,0,0,0,0,0.2785208443350772,1.2852764152502318
635,6,MLP,1,1,1,1,1,1,1,1,0,0.22833839115341947,0.9533837319079607
246,16,BOTH,0,0,0,1,1,1,1,1,1,0.2785271331383665,1.2852207375047249
363,8,MLP,0,0,0,0,0,0,1,0,1,0.2777163984324311,1.2737399136533656
